Model,Graph_Version,Total_Budget,Split_Ratio,Timestep,Phase1_Budget,Phase2_Budget,Phase1_Cost,Phase2_Cost,Phase1_Remaining_Budget,Phase2_Remaining_Budget,Total_Remaining_Budget,Phase1_SeedSize,Phase2_SeedSize,Total_SeedSize,Phase1_Seeds,Phase2_Seeds,Phase1_Activated_Count,Phase2_Activated_Count,Phase1_Profit,Phase2_Profit,Total_Profit,Phase2_Duration,Total_Timestep,Execution_Time,Epsilon
StochasticGreedy,Trivalency,2500,0.3,8,750,2352,148,1060,602,1292,1292,2,15,17,"8,48","0,4,6,13,14,16,27,30,31,36,39,49,54,55,76",4,16.03,3686.0,13610.88,17296.879999999997,2,10,7.571618318557739,0.1
StochasticGreedy,Trivalency,2500,0.3,10,750,2428,72,1201,678,1227,1227,1,17,18,23,"7,8,11,15,18,25,26,28,29,32,35,43,45,46,57,73,74",2,18.82,1633.0,16321.3,17954.3,2,12,8.125751733779907,0.1
StochasticGreedy,Trivalency,500,0.5,2,250,365,135,166,115,199,199,2,2,4,"45,48","11,35",6,2.85,5584.0,2439.32,8023.32,2,4,8.269470453262329,0.1
StochasticGreedy,Trivalency,500,0.5,4,250,279,221,270,29,9,9,3,4,7,"6,23,47","11,15,32,48",4,5.77,3344.0,5001.94,8345.939999999999,2,6,7.910001516342163,0.1
StochasticGreedy,Trivalency,500,0.5,6,250,371,129,233,121,138,138,2,3,5,"23,68","32,48,51",5,4.59,4411.0,3957.92,8368.92,2,8,7.774881839752197,0.1
StochasticGreedy,Trivalency,500,0.5,8,250,351,149,298,101,53,53,2,4,6,"23,25","48,60,61,73",4,5.14,3404.0,4294.42,7698.42,2,10,7.339725732803345,0.1
StochasticGreedy,Trivalency,500,0.5,10,250,428,72,202,178,226,226,1,3,4,23,"11,55,74",4,4.35,3455.0,3815.07,7270.07,2,12,8.296797275543213,0.1
StochasticGreedy,Trivalency,1000,0.5,2,500,776,224,769,276,7,7,3,10,13,"11,16,31","3,13,21,27,36,44,45,55,58,68",3,11.37,2487.0,9892.42,12379.42,2,4,7.914084196090698,0.1
StochasticGreedy,Trivalency,1000,0.5,4,500,779,221,773,279,6,6,3,11,14,"21,28,55","2,3,6,11,16,17,36,44,45,59,62",3,12.54,2563.0,10835.21,13398.21,2,6,8.020823001861572,0.1
StochasticGreedy,Trivalency,1000,0.5,6,500,697,303,679,197,18,18,4,10,14,"23,31,48,49","6,9,14,24,27,36,50,64,70,71",8,10.86,6577.0,9104.41,15681.41,2,8,7.633175849914551,0.1
StochasticGreedy,Trivalency,1000,0.5,8,500,675,325,605,175,70,70,5,8,13,"2,26,43,54,71","6,11,12,14,16,17,49,64",7,9.65,5917.0,8083.62,14000.619999999999,2,10,7.799423456192017,0.1
StochasticGreedy,Trivalency,1000,0.5,10,500,823,177,708,323,115,115,2,10,12,"27,61","3,8,11,15,31,35,43,58,68,70",3,11.09,2534.0,9744.17,12278.17,2,12,8.623342990875244,0.1
StochasticGreedy,Trivalency,1500,0.5,2,750,1244,256,809,494,435,435,3,11,14,"3,48,49","4,7,15,16,21,23,24,41,56,68,74",5,11.87,4209.0,10282.5,14491.5,2,4,7.97615647315979,0.1
StochasticGreedy,Trivalency,1500,0.5,4,750,1280,220,779,530,501,501,3,12,15,"6,11,76","0,2,4,20,24,26,43,48,63,64,68,74",3,14.27,2626.0,12316.65,14942.65,3,7,7.277187347412109,0.1
StochasticGreedy,Trivalency,1500,0.5,6,750,1258,242,1193,508,65,65,3,16,19,"11,48,51","1,6,8,13,14,16,24,27,35,37,38,43,50,54,56,63",7,16.64,6141.0,14064.89,20205.89,2,8,7.817851543426514,0.1
StochasticGreedy,Trivalency,1500,0.5,8,750,1266,234,587,516,679,679,3,8,11,"7,23,46","5,30,31,55,57,61,62,68",7,8.78,5918.0,7404.21,13322.21,2,10,7.997954607009888,0.1
StochasticGreedy,Trivalency,1500,0.5,10,750,1425,75,1084,675,341,341,1,15,16,48,"1,6,8,14,18,23,32,34,39,44,46,50,55,65,69",2,16.38,1786.0,13503.18,15289.18,2,12,7.376359939575195,0.1
StochasticGreedy,Trivalency,2000,0.5,2,1000,1800,200,1421,800,379,379,3,20,23,"24,25,26","3,8,15,23,28,29,31,32,36,42,43,54,57,58,59,62,66,68,69,75",6,21.23,5125.0,18474.53,23599.53,2,4,8.094228744506836,0.1
StochasticGreedy,Trivalency,2000,0.5,4,1000,1790,210,1185,790,605,605,3,16,19,"48,60,73","5,7,9,14,15,17,20,28,32,43,44,46,65,66,68,72",4,16.38,3360.0,13770.72,17130.72,2,6,8.086145401000977,0.1
StochasticGreedy,Trivalency,2000,0.5,6,1000,1747,253,1338,747,409,409,3,19,22,"16,25,27","6,8,10,15,19,20,21,26,30,37,42,44,47,49,59,66,68,70,73",4,19.66,3509.0,16883.31,20392.31,2,8,8.007767915725708,0.1
StochasticGreedy,Trivalency,2000,0.5,8,1000,1770,230,1188,770,582,582,3,16,19,"23,24,49","7,8,11,15,21,29,31,34,35,50,59,61,65,70,71,73",3,16.77,2288.0,14187.56,16475.559999999998,2,10,8.754427671432495,0.1
StochasticGreedy,Trivalency,2000,0.5,10,1000,1844,156,935,844,909,909,2,13,15,"43,49","0,2,5,8,12,15,16,20,29,54,59,63,64",2,13.88,1649.0,11969.29,13618.29,2,12,8.295830726623535,0.1
StochasticGreedy,Trivalency,2500,0.5,2,1250,2287,213,1839,1037,448,448,3,26,29,"26,51,64","2,3,7,14,15,18,19,21,23,24,28,30,36,42,44,45,46,50,54,56,58,61,63,66,73,75",6,27.11,5162.0,22759.9,27921.9,2,4,7.1442790031433105,0.1
StochasticGreedy,Trivalency,2500,0.5,4,1250,2255,245,945,1005,1310,1310,4,13,17,"15,30,42,55","4,5,11,14,16,27,34,37,39,48,50,70,75",6,15.4,5243.0,13195.58,18438.58,3,7,7.838716268539429,0.1
StochasticGreedy,Trivalency,2500,0.5,6,1250,2066,434,1027,816,1039,1039,6,15,21,"0,17,45,48,51,55","3,15,16,18,28,31,33,34,47,50,54,63,64,73,75",10,15.54,8881.0,12920.14,21801.14,2,8,8.511260509490967,0.1
StochasticGreedy,Trivalency,2500,0.5,8,1250,2073,427,1204,823,869,869,6,16,22,"31,37,58,62,63,70","1,3,10,15,26,27,28,29,30,32,45,48,51,55,61,76",7,17.52,5943.0,14785.81,20728.809999999998,2,10,7.966712713241577,0.1
StochasticGreedy,Trivalency,2500,0.5,10,1250,2275,225,1119,1025,1156,1156,3,16,19,"27,31,48","2,4,15,19,24,26,28,29,32,53,54,56,58,59,63,67",6,17.28,5163.0,14530.52,19693.52,2,12,8.330210447311401,0.1
StochasticGreedy,Trivalency,500,0.7,2,350,259,241,176,109,83,83,3,2,5,"16,41,48","46,49",10,2.03,9150.0,1481.02,10631.02,2,4,8.481854677200317,0.1
StochasticGreedy,Trivalency,500,0.7,4,350,353,147,286,203,67,67,2,4,6,"23,48","6,11,42,60",6,4.76,5320.0,4038.64,9358.64,2,6,7.928901195526123,0.1
StochasticGreedy,Trivalency,500,0.7,6,350,359,141,214,209,145,145,2,3,5,"4,23","26,41,48",5,4.56,4260.0,3950.39,8210.39,2,8,8.214977025985718,0.1
StochasticGreedy,Trivalency,500,0.7,8,350,317,183,279,167,38,38,2,4,6,"27,57","43,52,55,69",4,4.67,3498.0,4030.91,7528.91,2,10,8.306506633758545,0.1
StochasticGreedy,Trivalency,500,0.7,10,350,428,72,156,278,272,272,1,2,3,23,"27,32",6,2.4,5175.0,2032.43,7207.43,2,12,8.513154983520508,0.1
StochasticGreedy,Trivalency,1000,0.7,2,700,781,219,655,481,126,126,3,10,13,"16,23,26","15,25,42,43,45,51,54,55,73,75",6,10.68,5252.0,9294.26,14546.26,2,4,8.185129880905151,0.1
StochasticGreedy,Trivalency,1000,0.7,4,700,699,301,683,399,16,16,4,11,15,"16,23,48,59","6,22,28,30,36,37,40,43,45,50,64",12,11.06,10737.0,9384.73,20121.73,2,6,7.706398248672485,0.1
StochasticGreedy,Trivalency,1000,0.7,6,700,860,140,728,560,132,132,2,11,13,"2,48","3,6,7,11,15,20,30,37,54,59,69",2,12.72,1557.0,11413.14,12970.14,2,8,8.344521522521973,0.1
StochasticGreedy,Trivalency,1000,0.7,8,700,832,168,512,532,320,320,2,8,10,"27,41","14,15,20,23,24,36,38,43",2,8.99,1732.0,7664.52,9396.52,2,10,7.492856025695801,0.1
StochasticGreedy,Trivalency,1000,0.7,10,700,766,234,751,466,15,15,3,11,14,"5,11,24","0,3,14,15,26,29,36,45,56,59,63",4,11.98,3425.0,10549.07,13974.07,2,12,8.204241275787354,0.1
StochasticGreedy,Trivalency,1500,0.7,2,1050,1314,186,1282,864,32,32,3,17,20,"24,43,64","3,14,20,21,25,35,36,37,39,54,57,58,65,66,70,71,73",5,17.99,4459.0,15450.95,19909.95,2,4,7.461575746536255,0.1
StochasticGreedy,Trivalency,1500,0.7,4,1050,1334,166,712,884,622,622,2,9,11,"27,63","3,28,36,48,58,61,62,65,71",4,10.24,3607.0,8614.51,12221.51,2,6,8.461026430130005,0.1
StochasticGreedy,Trivalency,1500,0.7,6,1050,1305,195,783,855,522,522,3,10,13,"24,28,34","5,8,21,27,36,42,45,51,58,70",4,11.31,3291.0,9909.66,13200.66,2,8,7.4601051807403564,0.1
StochasticGreedy,Trivalency,1500,0.7,8,1050,1311,189,790,861,521,521,2,12,14,"49,53","0,4,6,15,20,21,31,37,58,67,68,70",2,12.56,1540.0,10947.36,12487.36,2,10,7.173030138015747,0.1
StochasticGreedy,Trivalency,1500,0.7,10,1050,1354,146,1103,904,251,251,2,16,18,"6,58","0,11,15,16,28,30,35,36,40,45,52,59,61,63,74,75",3,17.39,2585.0,14896.31,17481.309999999998,2,12,7.581629037857056,0.1
StochasticGreedy,Trivalency,2000,0.7,2,1400,1599,401,1013,999,586,586,6,14,20,"16,19,36,43,64,75","1,6,9,20,26,28,29,30,37,49,51,54,56,70",7,14.39,6141.0,12280.22,18421.22,2,4,8.13310170173645,0.1
StochasticGreedy,Trivalency,2000,0.7,4,1400,1808,192,1256,1208,552,552,3,18,21,"11,24,36","6,8,9,17,20,27,28,29,30,41,50,62,65,68,70,73,74,75",5,18.85,4311.0,16407.9,20718.9,2,6,8.119690418243408,0.1
StochasticGreedy,Trivalency,2000,0.7,6,1400,1800,200,962,1200,838,838,3,12,15,"11,34,36","5,10,16,20,25,27,29,43,57,62,65,73",5,13.5,4272.0,11613.71,15885.71,2,8,8.434178829193115,0.1
StochasticGreedy,Trivalency,2000,0.7,8,1400,1911,89,1513,1311,398,398,1,20,21,27,"4,6,7,8,20,28,42,46,47,48,53,56,58,59,60,62,66,67,74,75",2,21.33,1728.0,18186.35,19914.35,2,10,8.510651350021362,0.1
StochasticGreedy,Trivalency,2000,0.7,10,1400,1823,177,1168,1223,655,655,2,16,18,"27,61","6,7,8,13,17,19,22,34,36,38,39,43,45,51,67,75",2,16.69,1657.0,14379.46,16036.46,2,12,7.953237056732178,0.1
StochasticGreedy,Trivalency,2500,0.7,2,1750,2324,176,1523,1574,801,801,3,21,24,"24,26,30","0,6,7,8,16,18,22,27,28,31,32,34,37,39,48,51,57,66,68,70,73",3,23.54,2509.0,20552.28,23061.28,3,5,6.984604120254517,0.1
StochasticGreedy,Trivalency,2500,0.7,4,1750,2280,220,2232,1530,48,48,3,30,33,"13,26,64","4,5,6,7,11,12,21,23,24,25,32,34,36,37,40,42,44,45,47,50,51,54,60,61,63,65,68,72,74,76",4,31.66,3399.0,26359.7,29758.7,2,6,7.41015362739563,0.1
StochasticGreedy,Trivalency,2500,0.7,6,1750,2303,197,1025,1553,1278,1278,3,14,17,"18,23,30","3,7,8,15,17,26,27,37,43,46,63,68,71,72",4,15.15,3235.0,13080.47,16315.47,2,8,7.692311763763428,0.1
StochasticGreedy,Trivalency,2500,0.7,8,1750,2292,208,1646,1542,646,646,3,21,24,"30,55,66","3,7,11,13,22,25,27,35,37,39,42,43,47,50,51,53,54,56,57,70,73",3,22.92,2537.0,19700.58,22237.58,2,10,7.451206922531128,0.1
StochasticGreedy,Trivalency,2500,0.7,10,1750,2236,264,895,1486,1341,1341,3,13,16,"27,56,60","0,3,6,8,9,30,42,45,59,64,69,73,75",4,13.63,3315.0,11949.97,15264.97,2,12,8.318542242050171,0.1
StochasticGreedy,Trivalency,500,0.9,2,450,347,153,293,297,54,54,2,4,6,"23,46","7,25,45,48",4,5.46,3379.0,4739.5,8118.5,2,4,8.474059104919434,0.1
StochasticGreedy,Trivalency,500,0.9,4,450,276,224,223,226,53,53,3,3,6,"16,26,72","11,23,48",6,5.28,5270.0,4501.73,9771.73,3,7,8.194627285003662,0.1
StochasticGreedy,Trivalency,500,0.9,6,450,347,153,210,297,137,137,2,3,5,"23,46","11,40,64",7,3.73,5948.0,3027.16,8975.16,2,8,7.849472999572754,0.1
StochasticGreedy,Trivalency,500,0.9,8,450,277,223,209,227,68,68,3,3,6,"23,53,68","11,48,50",7,5.09,5983.0,4360.97,10343.970000000001,2,10,8.2222580909729,0.1
StochasticGreedy,Trivalency,500,0.9,10,450,368,132,291,318,77,77,2,4,6,"23,26","7,11,48,67",4,6.03,3399.0,5251.59,8650.59,2,12,8.233184337615967,0.1
StochasticGreedy,Trivalency,1000,0.9,2,900,804,196,597,704,207,207,3,8,11,"0,31,52","3,12,16,20,26,33,34,64",3,9.28,2410.0,7854.66,10264.66,2,4,8.138322353363037,0.1
StochasticGreedy,Trivalency,1000,0.9,4,900,794,206,791,694,3,3,3,11,14,"23,48,70","2,7,8,25,26,34,41,50,61,64,72",3,12.56,2462.0,10377.93,12839.93,2,6,7.893500328063965,0.1
StochasticGreedy,Trivalency,1000,0.9,6,900,852,148,649,752,203,203,2,10,12,"8,48","14,15,27,28,45,51,54,70,72,73",5,10.44,4562.0,9170.98,13732.98,2,8,8.290154218673706,0.1
StochasticGreedy,Trivalency,1000,0.9,8,900,928,72,773,828,155,155,1,10,11,23,"17,27,28,31,45,49,56,59,72,76",4,10.56,3583.0,8754.33,12337.33,2,10,8.62673568725586,0.1
StochasticGreedy,Trivalency,1000,0.9,10,900,817,183,791,717,26,26,2,11,13,"27,57","13,15,20,39,40,43,51,54,62,69,75",2,11.68,1778.0,10319.7,12097.7,2,12,8.004141569137573,0.1
StochasticGreedy,Trivalency,1500,0.9,2,1350,1364,136,874,1214,490,490,2,12,14,"0,23","19,22,25,27,28,37,48,50,55,59,62,76",2,14.07,1652.0,11953.13,13605.13,3,5,7.5907814502716064,0.1
StochasticGreedy,Trivalency,1500,0.9,4,1350,1310,190,931,1160,379,379,3,13,16,"11,31,36","16,18,20,23,32,33,40,41,44,63,64,69,73",5,14.22,4267.0,11732.5,15999.5,2,6,7.8889617919921875,0.1
StochasticGreedy,Trivalency,1500,0.9,6,1350,1280,220,1242,1130,38,38,3,17,20,"1,24,55","16,21,23,26,28,32,37,41,44,46,52,63,65,66,67,73,74",3,17.89,2383.0,14827.0,17210.0,2,8,7.890116214752197,0.1
StochasticGreedy,Trivalency,1500,0.9,8,1350,1074,426,1067,924,7,7,6,15,21,"19,20,43,47,48,64","3,8,14,21,22,29,30,36,42,59,67,71,72,73,74",9,15.32,7776.0,13164.98,20940.98,2,10,8.344252347946167,0.1
StochasticGreedy,Trivalency,1500,0.9,10,1350,1281,219,873,1131,408,408,3,12,15,"25,55,63","3,6,8,12,22,26,29,30,32,37,57,67",7,12.58,6041.0,10888.68,16929.68,2,12,7.711660623550415,0.1
StochasticGreedy,Trivalency,2000,0.9,2,1800,1747,253,982,1547,765,765,3,13,16,"7,11,47","6,19,20,29,48,49,51,53,55,56,67,69,74",6,14.94,5239.0,12853.35,18092.35,2,4,8.10786771774292,0.1
StochasticGreedy,Trivalency,2000,0.9,4,1800,1689,311,1338,1489,351,351,5,17,22,"0,28,37,43,64","9,14,16,17,21,26,41,42,51,52,53,56,66,67,69,70,75",6,17.59,5300.0,14811.97,20111.97,2,6,7.563683271408081,0.1
StochasticGreedy,Trivalency,2000,0.9,6,1800,1818,182,1397,1618,421,421,2,20,22,"27,58","0,6,7,13,14,15,16,17,19,23,30,32,36,39,43,50,51,52,55,65",4,21.33,3615.0,18111.95,21726.95,2,8,8.044646501541138,0.1
StochasticGreedy,Trivalency,2000,0.9,8,1800,1471,529,1119,1271,352,352,7,17,24,"20,33,37,57,58,59,63","3,4,7,8,16,19,24,28,30,34,36,43,50,55,67,70,73",9,17.76,7677.0,15238.15,22915.15,2,10,7.943346261978149,0.1
