Model,Graph_Version,Total_Budget,Split_Ratio,Timestep,Phase1_Budget,Phase2_Budget,Phase1_Cost,Phase2_Cost,Phase1_Remaining_Budget,Phase2_Remaining_Budget,Total_Remaining_Budget,Phase1_SeedSize,Phase2_SeedSize,Total_SeedSize,Phase1_Seeds,Phase2_Seeds,Phase1_Activated_Count,Phase2_Activated_Count,Phase1_Profit,Phase2_Profit,Total_Profit,Phase2_Duration,Total_Timestep,Execution_Time,Epsilon
StochasticGreedy,Uniform,2000,0.1,2,200,1841,159,1047,41,794,794,2,14,16,"9,24","5,6,17,25,37,39,43,47,50,52,55,57,59,65",4,18.52,3419.0,15770.4,19189.4,3,5,7.64365291595459,0.6
StochasticGreedy,Uniform,2000,0.1,4,200,1909,91,1192,109,717,717,1,16,17,51,"3,4,10,14,21,32,35,36,37,38,45,55,57,60,67,75",1,18.95,887.0,15947.47,16834.47,3,7,7.758903503417969,0.6
StochasticGreedy,Uniform,2000,0.1,6,200,1909,91,464,109,1445,1445,1,7,8,51,"11,33,35,36,37,67,73",5,11.14,4632.0,9605.51,14237.51,3,9,8.176156520843506,0.6
StochasticGreedy,Uniform,2000,0.1,8,200,1923,77,1392,123,531,531,1,18,19,25,"1,2,3,5,6,13,24,29,40,42,45,46,49,51,59,68,71,75",4,22.33,3531.0,18816.53,22347.53,3,11,8.133387088775635,0.6
StochasticGreedy,Uniform,2000,0.1,10,200,1923,77,380,123,1543,1543,1,5,6,25,"1,2,18,50,56",16,6.12,14524.0,4982.19,19506.19,2,12,8.14172625541687,0.6
StochasticGreedy,Uniform,2500,0.1,2,250,2287,213,1114,37,1173,1173,3,15,18,"5,20,73","6,7,21,25,27,29,36,38,45,48,52,59,62,72,75",3,21.22,2625.0,18531.45,21156.45,3,5,7.852920770645142,0.6
StochasticGreedy,Uniform,2500,0.1,4,250,2271,229,957,21,1314,1314,3,13,16,"12,52,64","3,5,15,23,36,37,43,46,56,57,67,68,76",6,16.69,5191.0,14380.34,19571.34,3,7,7.924708604812622,0.6
StochasticGreedy,Uniform,2500,0.1,6,250,2311,189,813,61,1498,1498,3,10,13,"0,6,23","1,3,9,13,16,22,34,36,66,73",16,11.09,14309.0,9460.35,23769.35,2,8,8.27100157737732,0.6
StochasticGreedy,Uniform,2500,0.1,8,250,2370,130,862,120,1508,1508,2,12,14,"6,63","0,3,4,17,18,25,28,34,36,42,43,57",2,18.08,1759.0,15695.95,17454.95,3,11,7.588181257247925,0.6
StochasticGreedy,Uniform,2500,0.1,10,250,2340,160,1206,90,1134,1134,2,16,18,"27,34","1,2,8,23,29,33,37,43,46,56,58,64,66,67,71,74",4,20.77,3402.0,17394.2,20796.2,3,13,8.148790121078491,0.6
StochasticGreedy,Uniform,500,0.3,2,150,409,91,408,59,1,1,1,6,7,51,"24,26,36,39,59,66",2,9.77,1713.0,8668.33,10381.33,3,5,8.294620990753174,0.6
StochasticGreedy,Uniform,500,0.3,4,150,359,141,256,9,103,103,2,4,6,"11,20","23,26,54,62",17,6.36,15270.0,5506.13,20776.13,3,7,8.034518003463745,0.6
StochasticGreedy,Uniform,500,0.3,6,150,366,134,343,16,23,23,2,5,7,"23,64","3,17,30,48,54",10,8.18,9102.0,7084.06,16186.060000000001,3,9,7.835322380065918,0.6
StochasticGreedy,Uniform,500,0.3,8,150,385,115,361,35,24,24,2,6,8,"36,64","6,11,15,20,50,68",7,10.77,6198.0,9642.69,15840.69,3,11,7.82173752784729,0.6
StochasticGreedy,Uniform,500,0.3,10,150,357,143,204,7,153,153,2,3,5,"11,59","18,48,68",18,5.22,15940.0,4627.69,20567.69,3,13,7.448497533798218,0.6
StochasticGreedy,Uniform,1000,0.3,2,300,853,147,607,153,246,246,2,9,11,"25,33","7,14,20,36,55,62,63,69,73",5,12.22,4374.0,10820.75,15194.75,3,5,7.9045140743255615,0.6
StochasticGreedy,Uniform,1000,0.3,4,300,776,224,767,76,9,9,3,11,14,"8,25,62","1,6,15,21,30,31,43,45,47,54,57",9,11.53,8181.0,9901.25,18082.25,2,6,7.7236716747283936,0.6
StochasticGreedy,Uniform,1000,0.3,6,300,852,148,795,152,57,57,2,11,13,"11,40","0,5,20,22,31,34,37,42,52,69,74",12,12.67,10714.0,10767.62,21481.620000000003,2,8,7.9557154178619385,0.6
StochasticGreedy,Uniform,1000,0.3,8,300,805,195,625,105,180,180,3,8,11,"24,52,74","8,11,12,13,26,27,62,67",4,15.83,3298.0,13982.58,17280.58,4,12,7.630053520202637,0.6
StochasticGreedy,Uniform,1000,0.3,10,300,804,196,662,104,142,142,3,9,12,"6,36,66","17,19,27,41,44,45,51,55,67",4,13.6,3617.0,11695.4,15312.4,3,13,7.897076845169067,0.6
StochasticGreedy,Uniform,1500,0.3,2,450,1240,260,881,190,359,359,4,11,15,"13,36,54,70","7,12,14,16,35,42,47,53,59,63,74",6,13.23,5376.0,11309.39,16685.39,3,5,7.4956769943237305,0.6
StochasticGreedy,Uniform,1500,0.3,4,450,1229,271,978,179,251,251,4,13,17,"23,30,39,52","4,7,11,13,24,26,46,50,53,65,67,68,71",4,20.04,3261.0,17082.18,20343.18,4,8,8.430577754974365,0.6
StochasticGreedy,Uniform,1500,0.3,6,450,1211,289,526,161,685,685,4,7,11,"18,38,48,73","8,11,21,44,67,71,74",15,10.16,13356.0,8753.02,22109.02,3,9,7.859256267547607,0.6
StochasticGreedy,Uniform,1500,0.3,8,450,1212,288,608,162,604,604,4,8,12,"8,11,27,54","9,24,33,44,52,53,60,67",23,8.61,20765.0,6762.63,27527.63,2,10,7.849105358123779,0.6
StochasticGreedy,Uniform,1500,0.3,10,450,1423,77,1052,373,371,371,1,14,15,25,"4,9,11,13,20,36,38,39,41,48,50,56,59,67",4,20.92,3622.0,17984.93,21606.93,3,13,7.946609020233154,0.6
StochasticGreedy,Uniform,2000,0.3,2,600,1909,91,740,509,1169,1169,1,10,11,51,"4,6,11,18,21,29,36,56,61,67",1,16.28,887.0,14181.39,15068.39,3,5,7.96088433265686,0.6
StochasticGreedy,Uniform,2000,0.3,4,600,1405,595,1131,5,274,274,9,15,24,"0,7,14,20,43,45,49,70,73","2,3,8,18,22,24,32,35,36,37,51,57,61,68,69",20,17.43,17892.0,14932.85,32824.85,3,7,7.8506083488464355,0.6
StochasticGreedy,Uniform,2000,0.3,6,600,1906,94,1082,506,824,824,1,13,14,57,"5,8,9,15,17,27,33,40,51,56,58,61,76",3,16.19,2598.0,13664.4,16262.4,3,9,8.166945695877075,0.6
StochasticGreedy,Uniform,2000,0.3,8,600,1563,437,593,163,970,970,6,8,14,"0,16,30,37,46,71","17,28,42,44,50,51,53,64",17,9.7,15103.0,7940.25,23043.25,3,11,7.967495441436768,0.6
StochasticGreedy,Uniform,2000,0.3,10,600,1756,244,1055,356,701,701,4,15,19,"0,15,33,50","6,11,14,18,21,25,28,29,42,43,45,46,48,63,73",4,23.61,3329.0,20599.86,23928.86,4,14,8.083682775497437,0.6
StochasticGreedy,Uniform,2500,0.3,2,750,2065,435,1032,315,1033,1033,6,14,20,"1,23,58,64,67,68","4,9,11,14,15,21,32,36,37,44,46,49,57,74",16,17.17,13799.0,14524.04,28323.04,3,5,7.887645483016968,0.6
StochasticGreedy,Uniform,2500,0.3,4,750,2350,150,1248,600,1102,1102,2,17,19,"16,24","0,3,6,7,11,13,18,19,29,33,34,36,38,41,45,61,70",11,21.72,9938.0,18768.43,28706.43,3,7,7.941999673843384,0.6
StochasticGreedy,Uniform,2500,0.3,6,750,2240,260,1136,490,1104,1104,4,16,20,"48,55,70,74","2,6,9,13,15,22,26,28,29,35,37,43,59,60,64,68",12,18.86,10792.0,16155.84,26947.84,3,9,8.198288440704346,0.6
StochasticGreedy,Uniform,2500,0.3,8,750,2341,159,431,591,1910,1910,2,6,8,"25,69","7,13,24,36,67,72",14,6.71,12503.0,5712.88,18215.88,2,10,7.763754367828369,0.6
StochasticGreedy,Uniform,2500,0.3,10,750,2273,227,1053,523,1220,1220,3,13,16,"18,35,55","0,5,29,31,34,41,44,49,52,53,56,58,69",12,16.02,10937.0,13320.17,24257.17,3,13,7.871697664260864,0.6
StochasticGreedy,Uniform,500,0.5,2,250,275,225,203,25,72,72,4,3,7,"30,43,54,74","0,11,24",4,10.27,3553.0,9193.57,12746.57,4,6,8.263656854629517,0.6
StochasticGreedy,Uniform,500,0.5,4,250,409,91,383,159,26,26,1,6,7,51,"15,23,24,25,45,67",4,10.45,3526.0,9021.64,12547.64,3,7,8.260087251663208,0.6
StochasticGreedy,Uniform,500,0.5,6,250,409,91,281,159,128,128,1,4,5,51,"11,20,24,25",2,11.69,1809.0,10346.2,12155.2,4,10,7.880877494812012,0.6
StochasticGreedy,Uniform,500,0.5,8,250,360,140,306,110,54,54,2,4,6,"24,25","0,23,41,51",18,6.94,16215.0,6078.43,22293.43,3,11,7.992239952087402,0.6
StochasticGreedy,Uniform,500,0.5,10,250,266,234,168,16,98,98,3,2,5,"11,37,49","57,62",20,3.17,18018.0,2802.26,20820.260000000002,2,12,8.149240255355835,0.6
StochasticGreedy,Uniform,1000,0.5,2,500,834,166,762,334,72,72,2,9,11,"11,66","1,5,8,13,17,42,43,47,56",17,9.64,15424.0,8026.99,23450.989999999998,2,4,7.397514820098877,0.6
StochasticGreedy,Uniform,1000,0.5,4,500,792,208,787,292,5,5,3,11,14,"8,30,69","1,6,11,15,20,23,24,39,52,63,76",3,17.9,2668.0,15513.29,18181.29,3,7,8.058113098144531,0.6
StochasticGreedy,Uniform,1000,0.5,6,500,504,496,300,4,204,204,7,4,11,"5,6,8,30,64,71,75","11,25,66,68",10,10.11,8605.0,8984.09,17589.09,3,9,7.896804332733154,0.6
StochasticGreedy,Uniform,1000,0.5,8,500,514,486,337,14,177,177,6,5,11,"5,6,16,29,49,62","8,25,36,48,67",14,8.68,12251.0,7521.48,19772.48,3,11,7.724910020828247,0.6
StochasticGreedy,Uniform,1000,0.5,10,500,864,136,652,364,212,212,2,9,11,"28,48","11,17,29,30,32,43,46,52,69",10,13.25,8881.0,11285.37,20166.370000000003,3,13,7.554166316986084,0.6
StochasticGreedy,Uniform,1500,0.5,2,750,1185,315,801,435,384,384,4,11,15,"27,36,47,63","10,22,23,24,26,30,42,43,51,66,68",9,14.63,7753.0,12573.01,20326.010000000002,3,5,8.018511056900024,0.6
StochasticGreedy,Uniform,1500,0.5,4,750,1111,389,873,361,238,238,6,13,19,"14,30,47,70,73,75","0,5,6,8,23,28,31,35,36,40,43,45,50",6,16.35,5133.0,14023.54,19156.54,3,7,7.912344694137573,0.6
StochasticGreedy,Uniform,1500,0.5,6,750,912,588,621,162,291,291,8,8,16,"25,30,33,39,46,60,61,64","12,22,23,32,43,44,51,62",20,9.96,17285.0,8501.86,25786.86,3,9,8.296375036239624,0.6
StochasticGreedy,Uniform,1500,0.5,8,750,1343,157,1330,593,13,13,2,18,20,"24,57","3,7,9,11,15,30,32,33,36,37,42,47,50,52,56,59,69,76",6,22.02,5479.0,18678.86,24157.86,3,11,7.5060999393463135,0.6
StochasticGreedy,Uniform,1500,0.5,10,750,1348,152,984,598,364,364,2,13,15,"50,57","6,10,13,17,25,42,43,52,54,59,63,65,76",3,15.68,2605.0,13173.99,15778.99,3,13,8.681806802749634,0.6
StochasticGreedy,Uniform,2000,0.5,2,1000,1435,565,847,435,588,588,8,11,19,"2,7,18,20,30,31,48,56","8,9,12,13,15,23,61,62,67,68,69",20,12.71,17566.0,10937.49,28503.489999999998,2,4,7.6909260749816895,0.6
StochasticGreedy,Uniform,2000,0.5,4,1000,1371,629,1123,371,248,248,8,15,23,"3,11,15,37,38,56,65,72","4,8,9,13,21,32,36,39,46,48,54,55,61,63,74",17,18.03,14903.0,15373.58,30276.58,3,7,8.25613808631897,0.6
StochasticGreedy,Uniform,2000,0.5,6,1000,1466,534,1108,466,358,358,7,15,22,"13,18,28,43,56,66,70","0,2,3,5,7,19,31,39,42,45,46,47,67,69,74",7,18.19,6074.0,15450.45,21524.45,3,9,7.5293660163879395,0.6
StochasticGreedy,Uniform,2000,0.5,8,1000,1765,235,837,765,928,928,3,11,14,"7,29,40","11,12,19,20,22,42,43,44,46,51,55",5,17.06,4303.0,14761.96,19064.96,3,11,6.8194615840911865,0.6
StochasticGreedy,Uniform,2000,0.5,10,1000,1713,287,552,713,1161,1161,4,7,11,"3,15,66,70","0,6,7,12,38,42,53",20,7.87,18134.0,6767.23,24901.23,2,12,7.244859457015991,0.6
StochasticGreedy,Uniform,2500,0.5,2,1250,2438,62,746,1188,1692,1692,1,9,10,64,"3,5,9,12,27,41,48,63,73",4,13.31,3440.0,11592.99,15032.99,3,5,7.935475587844849,0.6
StochasticGreedy,Uniform,2500,0.5,4,1250,1855,645,346,605,1509,1509,9,5,14,"3,6,8,14,34,41,42,43,66","23,25,32,33,45",19,7.91,17048.0,6639.51,23687.510000000002,3,7,8.112163543701172,0.6
StochasticGreedy,Uniform,2500,0.5,6,1250,2371,129,895,1121,1476,1476,2,12,14,"6,11","1,13,14,17,19,25,29,32,39,40,41,54",13,15.05,11912.0,12606.78,24518.78,3,9,8.141016483306885,0.6
StochasticGreedy,Uniform,2500,0.5,8,1250,2095,405,967,845,1128,1128,5,12,17,"9,19,55,61,71","1,5,7,11,24,27,28,29,51,56,73,76",8,18.64,6664.0,16267.19,22931.190000000002,3,11,8.054309844970703,0.6
StochasticGreedy,Uniform,2500,0.5,10,1250,2061,439,984,811,1077,1077,5,14,19,"5,7,10,47,48","0,3,6,20,35,36,39,42,43,46,50,52,56,67",9,15.85,7625.0,13547.46,21172.46,3,13,8.07762360572815,0.6
StochasticGreedy,Uniform,500,0.7,2,350,406,94,406,256,0,0,1,6,7,57,"7,15,25,26,62,64",7,9.09,6235.0,7906.07,14141.07,3,5,7.993192672729492,0.6
StochasticGreedy,Uniform,500,0.7,4,350,276,224,197,126,79,79,3,3,6,"6,27,69","11,26,28",11,6.88,10016.0,6069.12,16085.119999999999,3,7,7.5309412479400635,0.6
StochasticGreedy,Uniform,500,0.7,6,350,219,281,77,69,142,142,4,1,5,"11,14,36,49",25,22,1.55,19950.0,1267.0,21217.0,2,8,7.664202690124512,0.6
StochasticGreedy,Uniform,500,0.7,8,350,274,226,225,124,49,49,3,3,6,"8,51,64","6,11,47",8,7.3,7227.0,6470.86,13697.86,3,11,7.722595930099487,0.6
StochasticGreedy,Uniform,500,0.7,10,350,335,165,313,185,22,22,2,5,7,"35,48","2,11,26,54,64",10,10.3,8935.0,8902.33,17837.33,3,13,7.744531631469727,0.6
StochasticGreedy,Uniform,1000,0.7,2,700,828,172,807,528,21,21,3,11,14,"15,59,73","14,32,33,35,42,48,49,50,60,72,74",5,14.01,4573.0,11495.36,16068.36,3,5,7.3425610065460205,0.6
StochasticGreedy,Uniform,1000,0.7,4,700,652,348,217,352,435,435,5,3,8,"2,36,49,62,74","4,25,34",18,4.55,16257.0,3759.75,20016.75,2,6,8.325488090515137,0.6
StochasticGreedy,Uniform,1000,0.7,6,700,783,217,529,483,254,254,3,7,10,"20,27,37","8,12,21,26,36,46,52",12,8.15,10864.0,6958.29,17822.29,2,8,7.9635515213012695,0.6
StochasticGreedy,Uniform,1000,0.7,8,700,938,62,910,638,28,28,1,13,14,64,"8,17,18,20,26,28,33,35,36,47,72,73,74",7,15.41,6176.0,13229.8,19405.8,3,11,7.898422479629517,0.6
StochasticGreedy,Uniform,1000,0.7,10,700,813,187,670,513,143,143,3,10,13,"43,59,70","2,4,6,7,11,14,29,34,67,68",6,14.76,5286.0,12749.07,18035.07,3,13,7.30669903755188,0.6
StochasticGreedy,Uniform,1500,0.7,2,1050,1440,60,883,990,557,557,1,12,13,26,"5,7,22,24,32,38,46,48,52,54,55,70",5,17.04,4623.0,14378.59,19001.59,3,5,7.554956436157227,0.6
StochasticGreedy,Uniform,1500,0.7,4,1050,1154,346,726,704,428,428,4,10,14,"13,25,38,69","0,1,6,18,28,37,50,56,58,72",12,13.2,10487.0,11362.76,21849.760000000002,3,7,7.739068031311035,0.6
StochasticGreedy,Uniform,1500,0.7,6,1050,1199,301,633,749,566,566,4,9,13,"0,10,24,60","8,20,32,43,46,55,61,62,70",20,10.38,17912.0,8923.35,26835.35,2,8,7.621141195297241,0.6
StochasticGreedy,Uniform,1500,0.7,8,1050,1343,157,813,893,530,530,2,10,12,"3,34","9,18,19,21,57,59,61,64,66,69",10,11.67,8912.0,9934.91,18846.91,2,10,8.375443935394287,0.6
StochasticGreedy,Uniform,1500,0.7,10,1050,1260,240,1057,810,203,203,3,14,17,"20,29,58","7,11,25,39,40,45,50,51,56,62,65,67,72,75",9,19.27,7933.0,16515.22,24448.22,3,13,7.929049491882324,0.6
StochasticGreedy,Uniform,2000,0.7,2,1400,1578,422,790,978,788,788,6,10,16,"11,29,36,51,70,74","6,41,43,48,53,58,62,65,72,76",16,13.44,14287.0,11634.6,25921.6,3,5,8.45974087715149,0.6
StochasticGreedy,Uniform,2000,0.7,4,1400,1677,323,966,1077,711,711,4,13,17,"22,35,41,59","0,4,10,24,27,39,42,45,46,48,56,63,73",5,19.16,4329.0,16554.05,20883.05,3,7,8.177501916885376,0.6
StochasticGreedy,Uniform,2000,0.7,6,1400,1860,140,599,1260,1261,1261,2,8,10,"0,11","4,10,18,30,40,56,70,71",20,8.43,18239.0,6839.98,25078.98,2,8,8.19942569732666,0.6
StochasticGreedy,Uniform,2000,0.7,8,1400,1625,375,780,1025,845,845,5,11,16,"0,3,4,21,28","13,15,18,31,45,46,47,51,67,68,73",17,12.19,15214.0,10306.04,25520.04,2,10,8.152344703674316,0.6
StochasticGreedy,Uniform,2000,0.7,10,1400,1678,322,799,1078,879,879,4,11,15,"13,18,25,48","1,7,14,16,23,28,36,43,49,54,66",13,13.82,11361.0,11830.71,23191.71,3,13,8.51077389717102,0.6
StochasticGreedy,Uniform,2500,0.7,2,1750,1874,626,944,1124,930,930,8,13,21,"3,18,31,48,51,56,68,76","10,15,19,23,26,29,38,39,45,54,57,66,74",16,15.42,14050.0,13214.28,27264.28,3,5,7.863441467285156,0.6
StochasticGreedy,Uniform,2500,0.7,4,1750,2343,157,1334,1593,1009,1009,2,17,19,"12,43","10,11,19,22,29,34,37,38,45,46,51,57,66,69,72,74,75",2,22.81,1800.0,19561.87,21361.87,3,7,8.029354572296143,0.6
StochasticGreedy,Uniform,2500,0.7,6,1750,2093,407,1145,1343,948,948,5,16,21,"4,9,27,29,75","6,10,11,14,30,38,39,43,45,53,56,62,67,68,74,76",7,20.79,6086.0,17941.01,24027.01,3,9,7.908262014389038,0.6
StochasticGreedy,Uniform,2500,0.7,8,1750,2027,473,350,1277,1677,1677,6,5,11,"3,6,7,8,13,69","4,31,38,46,54",19,5.18,17325.0,4071.86,21396.86,2,10,7.617295265197754,0.6
StochasticGreedy,Uniform,2500,0.7,10,1750,2274,226,635,1524,1639,1639,3,9,12,"58,62,67","11,12,23,42,50,54,55,60,74",6,15.53,5238.0,13319.49,18557.489999999998,3,13,7.877488136291504,0.6
StochasticGreedy,Uniform,500,0.9,2,450,88,412,76,38,12,12,6,1,7,"0,7,28,34,43,62",11,12,5.36,10676.0,4806.78,15482.779999999999,3,5,7.7091453075408936,0.6
StochasticGreedy,Uniform,500,0.9,4,450,349,151,133,299,216,216,2,2,4,"26,76","23,31",15,3.57,13805.0,2920.26,16725.260000000002,3,7,8.160130262374878,0.6
StochasticGreedy,Uniform,500,0.9,6,450,358,142,341,308,17,17,2,4,6,"17,24","27,53,55,65",8,7.48,7025.0,6519.59,13544.59,3,9,8.189455032348633,0.6
StochasticGreedy,Uniform,500,0.9,8,450,158,342,148,108,10,10,5,2,7,"14,27,32,34,50","11,18",11,6.16,9671.0,5453.09,15124.09,3,11,8.218864440917969,0.6
StochasticGreedy,Uniform,500,0.9,10,450,353,147,241,303,112,112,2,3,5,"15,49","11,48,66",3,10.38,2574.0,9240.74,11814.74,4,14,8.499778747558594,0.6
StochasticGreedy,Uniform,1000,0.9,2,900,524,476,517,424,7,7,7,7,14,"4,30,32,38,40,43,55","2,12,25,33,36,41,72",13,9.46,11315.0,7955.07,19270.07,3,5,8.394999265670776,0.6
StochasticGreedy,Uniform,1000,0.9,4,900,883,117,413,783,470,470,2,6,8,"14,26","0,4,11,23,34,43",10,12.65,9028.0,11122.49,20150.489999999998,3,7,7.873175621032715,0.6
StochasticGreedy,Uniform,1000,0.9,6,900,720,280,552,620,168,168,4,8,12,"8,29,30,40","11,15,17,20,26,51,59,64",4,15.9,3404.0,14002.66,17406.66,4,10,8.149612665176392,0.6
StochasticGreedy,Uniform,1000,0.9,8,900,459,541,440,359,19,19,7,6,13,"4,5,18,19,21,43,60","11,16,24,47,55,73",10,12.86,8533.0,11274.83,19807.83,3,11,7.383231163024902,0.6
StochasticGreedy,Uniform,1000,0.9,10,900,754,246,732,654,22,22,3,11,14,"27,42,60","0,2,10,20,30,40,48,50,59,64,67",8,15.91,7163.0,13378.66,20541.66,3,13,7.556204795837402,0.6
StochasticGreedy,Uniform,1500,0.9,2,1350,1021,479,795,871,226,226,6,12,18,"31,41,52,56,58,60","8,14,15,20,23,26,29,35,44,54,64,67",9,16.06,7388.0,13738.98,21126.98,3,5,8.719640970230103,0.6
StochasticGreedy,Uniform,1500,0.9,4,1350,752,748,576,602,176,176,9,8,17,"3,8,38,41,44,47,51,66,75","1,14,21,29,39,50,54,59",23,8.4,20270.0,7140.55,27410.55,2,6,8.173660516738892,0.6
StochasticGreedy,Uniform,1500,0.9,6,1350,1249,251,882,1099,367,367,3,12,15,"5,27,59","4,9,13,17,21,24,32,39,45,54,72,73",12,13.49,10789.0,11485.28,22274.28,2,8,8.29349660873413,0.6
StochasticGreedy,Uniform,1500,0.9,8,1350,1174,326,782,1024,392,392,4,11,15,"8,21,24,49","1,11,13,14,15,26,36,48,59,74,76",13,15.5,11668.0,13412.37,25080.370000000003,3,11,8.20751667022705,0.6
StochasticGreedy,Uniform,1500,0.9,10,1350,1126,374,1116,976,10,10,5,15,20,"6,40,58,60,62","3,4,5,10,12,21,28,33,37,43,56,64,67,73,74",9,16.17,7912.0,13668.67,21580.67,2,12,7.871922969818115,0.6
StochasticGreedy,Uniform,2000,0.9,2,1800,1909,91,809,1709,1100,1100,1,11,12,51,"3,10,15,23,24,32,37,46,48,55,56",1,18.56,887.0,15888.77,16775.77,4,6,7.346576690673828,0.6
StochasticGreedy,Uniform,2000,0.9,4,1800,1728,272,839,1528,889,889,4,11,15,"24,32,55,63","8,13,22,28,34,40,42,45,50,51,56",13,11.92,11652.0,9992.82,21644.82,2,6,8.001378774642944,0.6
StochasticGreedy,Uniform,2000,0.9,6,1800,1707,293,775,1507,932,932,4,10,14,"0,1,18,55","17,22,27,36,44,56,61,65,70,74",17,11.91,15279.0,10096.43,25375.43,2,8,8.173845291137695,0.6
StochasticGreedy,Uniform,2000,0.9,8,1800,1943,57,575,1743,1368,1368,1,8,9,68,"5,11,14,29,37,41,43,64",2,14.05,1911.0,12204.4,14115.4,3,11,8.311055421829224,0.6
StochasticGreedy,Uniform,2000,0.9,10,1800,1776,224,684,1576,1092,1092,3,9,12,"1,28,34","3,4,11,16,19,23,55,61,62",4,17.13,3287.0,14937.54,18224.54,4,14,8.494543075561523,0.6
StochasticGreedy,Uniform,2500,0.9,2,2250,2258,242,1000,2008,1258,1258,3,13,16,"58,59,60","4,11,12,13,19,25,28,31,32,38,72,75,76",3,19.37,2470.0,16433.36,18903.36,4,6,8.07844614982605,0.6
StochasticGreedy,Uniform,2500,0.9,4,2250,2220,280,977,1970,1243,1243,4,13,17,"30,39,50,57","4,7,10,15,16,21,27,41,51,54,60,68,73",5,16.86,4232.0,14724.34,18956.34,3,7,7.618762493133545,0.6
StochasticGreedy,Uniform,2500,0.9,6,2250,1959,541,425,1709,1534,1534,7,5,12,"2,3,16,26,46,52,76","9,17,23,35,61",21,7.27,18334.0,5956.72,24290.72,3,9,8.0460205078125,0.6
StochasticGreedy,Uniform,2500,0.9,8,2250,2350,150,1173,2100,1177,1177,2,15,17,"39,48","6,7,10,12,25,27,38,40,41,44,46,61,67,73,76",3,18.61,2611.0,15486.34,18097.34,3,11,7.893932342529297,0.6
