Model,Graph_Version,Total_Budget,Split_Ratio,Timestep,Phase1_Budget,Phase2_Budget,Phase1_Cost,Phase2_Cost,Phase1_Remaining_Budget,Phase2_Remaining_Budget,Total_Remaining_Budget,Phase1_SeedSize,Phase2_SeedSize,Total_SeedSize,Phase1_Seeds,Phase2_Seeds,Phase1_Activated_Count,Phase2_Activated_Count,Phase1_Profit,Phase2_Profit,Total_Profit,Phase2_Duration,Total_Timestep,Execution_Time,Epsilon
StochasticGreedy,Weighted,2500,0.1,4,250,2250,250,479,0,1771,1771,3,7,10,"23,27,71","0,11,34,36,55,67,76",14,25.39,12016.0,22717.62,34733.619999999995,3,7,7.622568130493164,0.1
StochasticGreedy,Weighted,2500,0.1,6,250,2268,232,482,18,1786,1786,3,7,10,"35,55,63","0,11,25,32,68,69,70",9,26.83,7985.0,24126.62,32111.62,3,9,9.09144139289856,0.1
StochasticGreedy,Weighted,2500,0.1,8,250,2328,172,876,78,1452,1452,2,12,14,"11,12","0,8,10,21,24,27,33,36,43,48,69,70",13,24.66,11387.0,21989.22,33376.22,3,11,8.54086685180664,0.1
StochasticGreedy,Weighted,2500,0.1,10,250,2371,129,676,121,1695,1695,2,9,11,"23,68","0,11,13,16,33,37,48,54,65",11,29.21,9728.0,26094.07,35822.07,4,14,7.901043176651001,0.1
StochasticGreedy,Weighted,500,0.3,2,150,375,125,347,25,28,28,2,5,7,"6,23","0,2,11,19,48",8,25.45,7213.0,22867.96,30080.96,4,6,8.644581079483032,0.1
StochasticGreedy,Weighted,500,0.3,4,150,371,129,358,21,13,13,2,5,7,"23,68","11,28,33,38,64",18,15.86,15954.0,13864.3,29818.3,3,7,8.332462787628174,0.1
StochasticGreedy,Weighted,500,0.3,6,150,371,129,346,21,25,25,2,5,7,"23,68","0,11,18,48,67",2,27.67,1679.0,24981.63,26660.63,4,10,8.046499490737915,0.1
StochasticGreedy,Weighted,500,0.3,8,150,371,129,294,21,77,77,2,4,6,"23,68","0,11,49,70",15,21.91,13469.0,19742.2,33211.2,3,11,7.504433631896973,0.1
StochasticGreedy,Weighted,500,0.3,10,150,359,141,346,9,13,13,2,5,7,"4,23","0,11,12,26,54",5,23.34,4328.0,21134.51,25462.51,4,14,7.491042613983154,0.1
StochasticGreedy,Weighted,1000,0.3,2,300,785,215,465,85,320,320,3,7,10,"8,19,48","0,11,24,29,30,55,64",5,29.21,4501.0,26043.83,30544.83,4,6,7.613804340362549,0.1
StochasticGreedy,Weighted,1000,0.3,4,300,785,215,638,85,147,147,3,9,12,"8,19,48","0,6,11,14,18,27,34,43,49",7,28.09,6350.0,24921.54,31271.54,4,8,7.646014451980591,0.1
StochasticGreedy,Weighted,1000,0.3,6,300,887,113,539,187,348,348,2,7,9,"26,73","0,11,23,27,36,51,57",4,31.56,3663.0,28261.5,31924.5,4,10,7.776766777038574,0.1
StochasticGreedy,Weighted,1000,0.3,8,300,755,245,411,55,344,344,3,6,9,"27,41,63","0,11,15,16,19,55",6,27.12,5401.0,24421.48,29822.48,4,12,8.884985446929932,0.1
StochasticGreedy,Weighted,1000,0.3,10,300,716,284,474,16,242,242,4,7,11,"6,11,26,49","0,5,46,55,68,70,73",24,16.36,21279.0,14600.42,35879.42,3,13,7.439640998840332,0.1
StochasticGreedy,Weighted,1500,0.3,2,450,1375,125,349,325,1026,1026,2,5,7,"6,23","11,25,26,43,48",3,22.91,2588.0,20394.66,22982.66,4,6,8.317065477371216,0.1
StochasticGreedy,Weighted,1500,0.3,4,450,1059,441,490,9,569,569,6,7,13,"8,11,16,24,26,29","0,34,49,54,66,70,74",33,15.54,29606.0,13797.48,43403.479999999996,3,7,7.87153959274292,0.1
StochasticGreedy,Weighted,1500,0.3,6,450,1279,221,570,229,709,709,3,8,11,"23,25,40","0,10,17,19,20,28,29,45",21,18.6,18627.0,16529.98,35156.979999999996,3,9,7.576451301574707,0.1
StochasticGreedy,Weighted,1500,0.3,8,450,1334,166,440,284,894,894,2,6,8,"11,35","0,2,10,46,72,74",32,14.04,28745.0,12335.34,41080.34,2,10,7.756687164306641,0.1
StochasticGreedy,Weighted,1500,0.3,10,450,1255,245,921,205,334,334,3,13,16,"11,17,35","0,6,10,21,28,45,54,57,58,59,68,69,73",24,23.7,21285.0,21131.53,42416.53,3,13,8.312403917312622,0.1
StochasticGreedy,Weighted,2000,0.3,2,600,1865,135,623,465,1242,1242,2,8,10,"45,48","0,7,11,20,23,58,60,66",6,27.98,5365.0,24926.19,30291.19,4,6,8.056193590164185,0.1
StochasticGreedy,Weighted,2000,0.3,4,600,1805,195,560,405,1245,1245,3,7,10,"30,55,72","0,11,13,21,24,48,71",4,29.61,3466.0,26526.18,29992.18,4,8,7.601242542266846,0.1
StochasticGreedy,Weighted,2000,0.3,6,600,1814,186,662,414,1152,1152,3,9,12,"6,11,68","29,36,37,49,51,55,65,67,74",27,13.81,24303.0,11823.34,36126.34,3,9,7.568042755126953,0.1
StochasticGreedy,Weighted,2000,0.3,8,600,1865,135,703,465,1162,1162,2,9,11,"45,48","1,2,11,16,23,35,53,55,64",10,25.07,9097.0,21745.38,30842.38,4,12,8.358595609664917,0.1
StochasticGreedy,Weighted,2000,0.3,10,600,1580,420,827,180,753,753,6,11,17,"0,31,34,58,62,68","10,11,16,26,48,51,54,57,67,69,74",18,26.69,15844.0,23566.44,39410.44,4,14,8.493560075759888,0.1
StochasticGreedy,Weighted,2500,0.3,2,750,2050,450,702,300,1348,1348,6,9,15,"7,23,36,56,64,71","0,1,11,17,26,27,28,35,51",12,30.49,10325.0,27208.48,37533.479999999996,3,5,8.209674596786499,0.1
StochasticGreedy,Weighted,2500,0.3,4,750,1908,592,561,158,1347,1347,7,8,15,"0,9,16,34,35,57,66","20,25,26,54,60,65,68,72",28,13.1,24998.0,11288.4,36286.4,3,7,8.122026443481445,0.1
StochasticGreedy,Weighted,2500,0.3,6,750,2140,360,872,390,1268,1268,5,11,16,"0,11,26,27,75","12,17,19,22,34,41,42,50,63,65,66",41,12.02,37269.0,9919.25,47188.25,2,8,8.427585363388062,0.1
StochasticGreedy,Weighted,2500,0.3,8,750,2339,161,1095,589,1244,1244,2,15,17,"16,62","0,1,11,20,50,54,56,57,60,63,64,65,68,74,75",5,35.69,4502.0,31472.51,35974.509999999995,4,12,7.613898754119873,0.1
StochasticGreedy,Weighted,2500,0.3,10,750,2347,153,974,597,1373,1373,2,13,15,"23,46","0,6,10,13,19,27,28,38,41,48,51,68,70",6,29.92,4978.0,26568.65,31546.65,3,13,7.945261478424072,0.1
StochasticGreedy,Weighted,500,0.5,2,250,313,187,272,63,41,41,3,4,7,"48,70,73","0,11,23,45",6,24.65,5391.0,22218.65,27609.65,4,6,7.839453220367432,0.1
StochasticGreedy,Weighted,500,0.5,4,250,294,206,136,44,158,158,3,2,5,"11,30,63","0,23",24,10.98,21554.0,9951.89,31505.89,3,7,8.228843688964844,0.1
StochasticGreedy,Weighted,500,0.5,6,250,371,129,328,121,43,43,2,5,7,"23,68","0,6,11,33,55",3,24.59,2574.0,22117.15,24691.15,4,10,7.90925931930542,0.1
StochasticGreedy,Weighted,500,0.5,8,250,352,148,345,102,7,7,2,5,7,"8,48","0,11,18,23,28",10,25.96,9088.0,23275.06,32363.06,4,12,7.79300856590271,0.1
StochasticGreedy,Weighted,500,0.5,10,250,290,210,213,40,77,77,3,3,6,"0,23,62","11,25,45",20,15.9,18317.0,14093.04,32410.04,3,13,7.713247060775757,0.1
StochasticGreedy,Weighted,1000,0.5,2,500,832,168,388,332,444,444,2,5,7,"27,41","0,11,12,16,55",8,24.65,7101.0,22277.66,29378.66,4,6,8.641035079956055,0.1
StochasticGreedy,Weighted,1000,0.5,4,500,928,72,522,428,406,406,1,7,8,23,"11,27,50,51,62,68,72",14,19.89,12236.0,17738.36,29974.36,3,7,7.29002046585083,0.1
StochasticGreedy,Weighted,1000,0.5,6,500,739,261,510,239,229,229,4,7,11,"0,17,28,68","11,25,27,36,49,59,73",18,23.32,16625.0,20575.61,37200.61,4,10,7.969017267227173,0.1
StochasticGreedy,Weighted,1000,0.5,8,500,875,125,514,375,361,361,2,8,10,"0,28","11,15,23,26,36,68,73,76",13,21.3,11860.0,18917.81,30777.81,4,12,7.6516218185424805,0.1
StochasticGreedy,Weighted,1000,0.5,10,500,517,483,481,17,36,36,6,7,13,"27,32,48,61,62,66","0,11,29,31,39,50,55",17,25.4,15116.0,22758.46,37874.46,3,13,7.72203803062439,0.1
StochasticGreedy,Weighted,1500,0.5,2,750,1198,302,1062,448,136,136,4,14,18,"11,23,43,58","0,6,8,17,19,29,38,47,55,57,70,71,74,76",29,22.9,25994.0,19783.14,45777.14,3,5,7.446573495864868,0.1
StochasticGreedy,Weighted,1500,0.5,4,750,1126,374,918,376,208,208,5,12,17,"0,23,26,35,61","11,12,18,28,29,45,47,48,51,55,59,72",16,27.42,14269.0,24117.58,38386.58,4,8,8.286747932434082,0.1
StochasticGreedy,Weighted,1500,0.5,6,750,1221,279,583,471,638,638,4,8,12,"0,5,32,73","11,25,30,55,61,62,70,76",13,23.87,11784.0,20994.65,32778.65,4,10,7.8624818325042725,0.1
StochasticGreedy,Weighted,1500,0.5,8,750,1000,500,619,250,381,381,7,9,16,"23,24,39,50,61,64,69","0,10,11,15,17,19,34,55,73",12,29.3,9891.0,26150.83,36041.83,3,11,8.148203611373901,0.1
StochasticGreedy,Weighted,1500,0.5,10,750,1157,343,551,407,606,606,5,7,12,"11,23,28,68,72","0,7,17,21,25,55,66",25,18.57,22223.0,16437.95,38660.95,3,13,7.76726508140564,0.1
StochasticGreedy,Weighted,2000,0.5,2,1000,1787,213,755,787,1032,1032,3,10,13,"26,55,61","0,3,10,11,12,16,28,46,70,73",9,31.21,8023.0,27841.0,35864.0,4,6,7.744921445846558,0.1
StochasticGreedy,Weighted,2000,0.5,4,1000,1829,171,546,829,1283,1283,2,7,9,"12,48","0,5,11,18,22,27,37",7,27.39,6236.0,24640.75,30876.75,4,8,8.006372213363647,0.1
StochasticGreedy,Weighted,2000,0.5,6,1000,1491,509,812,491,679,679,6,11,17,"2,16,51,58,60,76","0,5,7,9,11,15,24,27,43,45,48",12,29.37,10342.0,26221.15,36563.15,3,9,7.59026575088501,0.1
StochasticGreedy,Weighted,2000,0.5,8,1000,1729,271,837,729,892,892,4,11,15,"9,15,26,37","0,4,7,11,22,34,49,62,63,69,74",10,27.07,8806.0,23952.92,32758.92,3,11,8.0334792137146,0.1
StochasticGreedy,Weighted,2000,0.5,10,1000,1652,348,559,652,1093,1093,5,8,13,"1,11,28,64,68","0,25,37,40,42,54,55,65",24,17.29,21117.0,15269.01,36386.01,3,13,8.06923532485962,0.1
StochasticGreedy,Weighted,2500,0.5,2,1250,2187,313,970,937,1217,1217,4,13,17,"11,58,64,69","4,18,20,22,27,28,34,43,46,48,49,51,73",26,19.87,22966.0,17196.75,40162.75,3,5,6.944525957107544,0.1
StochasticGreedy,Weighted,2500,0.5,4,1250,2227,273,803,977,1424,1424,4,11,15,"16,25,54,70","0,11,27,35,37,45,50,52,55,62,65",14,32.43,12565.0,28817.92,41382.92,3,7,7.415436506271362,0.1
StochasticGreedy,Weighted,2500,0.5,6,1250,2153,347,757,903,1396,1396,5,10,15,"4,11,23,25,30","0,5,7,10,28,34,37,48,56,64",26,20.15,23179.0,17624.17,40803.17,3,9,7.6264214515686035,0.1
StochasticGreedy,Weighted,2500,0.5,8,1250,2332,168,459,1082,1873,1873,2,6,8,"27,41","0,3,11,29,50,58",8,24.56,7136.0,22070.52,29206.52,4,12,7.990052223205566,0.1
StochasticGreedy,Weighted,2500,0.5,10,1250,2405,95,736,1155,1669,1669,1,10,11,49,"11,18,28,37,45,51,52,57,68,76",3,24.48,2474.0,21589.4,24063.4,3,13,8.290067195892334,0.1
StochasticGreedy,Weighted,500,0.7,2,350,352,148,310,202,42,42,2,4,6,"8,48","0,11,58,63",9,23.57,7983.0,21215.06,29198.06,4,6,8.644880771636963,0.1
StochasticGreedy,Weighted,500,0.7,4,350,352,148,348,202,4,4,2,5,7,"8,48","0,11,16,31,45",4,24.64,3674.0,22146.37,25820.37,4,8,8.34272050857544,0.1
StochasticGreedy,Weighted,500,0.7,6,350,351,149,344,201,7,7,2,5,7,"23,25","0,6,11,26,51",7,24.75,5873.0,22405.71,28278.71,4,10,7.72271990776062,0.1
StochasticGreedy,Weighted,500,0.7,8,350,212,288,197,62,15,15,4,3,7,"23,27,62,73","24,48,67",24,5.58,21623.0,4699.64,26322.64,3,11,7.562495470046997,0.1
StochasticGreedy,Weighted,500,0.7,10,350,182,318,177,32,5,5,4,2,6,"11,21,23,48","27,61",34,4.3,30108.0,3764.06,33872.06,3,13,7.267318487167358,0.1
StochasticGreedy,Weighted,1000,0.7,2,700,684,316,509,384,175,175,4,7,11,"14,27,41,51","0,3,11,23,48,62,64",11,27.25,9750.0,24473.11,34223.11,4,6,7.563364028930664,0.1
StochasticGreedy,Weighted,1000,0.7,4,700,712,288,690,412,22,22,4,10,14,"6,11,22,40","0,2,23,24,25,31,36,55,60,61",20,23.27,18226.0,20108.75,38334.75,3,7,7.526226997375488,0.1
StochasticGreedy,Weighted,1000,0.7,6,700,819,181,542,519,277,277,3,8,11,"26,64,70","0,11,15,16,27,31,45,73",8,27.16,7123.0,24470.81,31593.81,3,9,7.6109089851379395,0.1
StochasticGreedy,Weighted,1000,0.7,8,700,646,354,363,346,283,283,5,5,10,"0,2,48,71,74","24,29,30,51,62",46,7.64,41388.0,6704.59,48092.59,3,11,8.350586891174316,0.1
StochasticGreedy,Weighted,1000,0.7,10,700,847,153,599,547,248,248,2,9,11,"11,72","0,9,17,24,26,30,34,36,45",19,19.49,17338.0,17178.07,34516.07,3,13,7.201299667358398,0.1
StochasticGreedy,Weighted,1500,0.7,2,1050,1405,95,555,955,850,850,1,8,9,49,"11,25,29,34,46,54,55,73",2,25.05,1660.0,22012.28,23672.28,4,6,7.516781806945801,0.1
StochasticGreedy,Weighted,1500,0.7,4,1050,1014,486,589,564,425,425,7,8,15,"26,27,30,36,48,60,62","0,11,16,41,45,46,71,73",20,26.27,17627.0,23448.89,41075.89,3,7,8.038666009902954,0.1
StochasticGreedy,Weighted,1500,0.7,6,1050,1036,464,342,586,694,694,6,5,11,"11,16,41,42,55,69","0,23,24,28,29",28,15.56,24847.0,13982.3,38829.3,3,9,7.554319381713867,0.1
StochasticGreedy,Weighted,1500,0.7,8,1050,1278,222,901,828,377,377,3,12,15,"2,21,64","0,5,11,12,13,18,23,42,48,50,59,73",4,32.06,3229.0,28406.96,31635.96,4,12,8.010901927947998,0.1
StochasticGreedy,Weighted,1500,0.7,10,1050,1371,129,645,921,726,726,2,9,11,"23,68","0,15,25,33,48,51,62,71,73",11,24.49,10004.0,21725.52,31729.52,3,13,7.9028894901275635,0.1
StochasticGreedy,Weighted,2000,0.7,2,1400,1595,405,136,995,1459,1459,5,2,7,"11,20,58,60,71","0,23",31,11.53,27422.0,10443.84,37865.84,3,5,8.135339498519897,0.1
StochasticGreedy,Weighted,2000,0.7,4,1400,1851,149,772,1251,1079,1079,2,11,13,"23,25","0,7,11,18,24,28,36,50,61,62,69",12,31.16,10583.0,27754.34,38337.34,3,7,8.216557264328003,0.1
StochasticGreedy,Weighted,2000,0.7,6,1400,1641,359,744,1041,897,897,5,10,15,"2,24,30,38,71","0,16,36,41,56,57,60,64,72,73",28,21.88,24687.0,19394.12,44081.119999999995,3,9,7.731699228286743,0.1
StochasticGreedy,Weighted,2000,0.7,8,1400,1792,208,573,1192,1219,1219,3,8,11,"31,44,62","0,11,16,27,36,45,54,57",4,30.69,3312.0,27758.14,31070.14,4,12,7.907203674316406,0.1
StochasticGreedy,Weighted,2000,0.7,10,1400,1928,72,564,1328,1364,1364,1,7,8,23,"0,8,11,48,49,51,66",7,29.36,6138.0,26326.03,32464.03,4,14,8.302760362625122,0.1
StochasticGreedy,Weighted,2500,0.7,2,1750,2084,416,899,1334,1185,1185,5,13,18,"9,11,34,51,60","0,6,8,16,23,24,25,30,33,39,50,65,74",19,24.12,16626.0,20985.48,37611.479999999996,3,5,7.502363443374634,0.1
StochasticGreedy,Weighted,2500,0.7,4,1750,2303,197,349,1553,1954,1954,3,5,8,"15,24,60","0,11,26,48,62",4,28.56,3355.0,25846.37,29201.37,4,8,7.498256683349609,0.1
StochasticGreedy,Weighted,2500,0.7,6,1750,2375,125,407,1625,1968,1968,2,6,8,"6,23","0,11,15,46,48,67",12,24.99,10404.0,22318.66,32722.66,3,9,7.617263555526733,0.1
StochasticGreedy,Weighted,2500,0.7,8,1750,2184,316,890,1434,1294,1294,5,12,17,"11,15,24,39,54","0,2,21,25,29,34,46,48,51,55,59,68",16,30.25,14240.0,26756.91,40996.91,3,11,7.9688756465911865,0.1
StochasticGreedy,Weighted,2500,0.7,10,1750,2222,278,427,1472,1795,1795,4,5,9,"0,64,74,76","21,22,25,39,58",29,8.63,26226.0,7432.94,33658.94,3,13,8.42914891242981,0.1
StochasticGreedy,Weighted,500,0.9,2,450,98,402,72,48,26,26,6,1,7,"11,26,36,49,68,74",23,30,2.61,26994.0,2198.46,29192.46,3,5,8.266736268997192,0.1
StochasticGreedy,Weighted,500,0.9,4,450,260,240,223,210,37,37,3,3,6,"24,27,61","11,23,48",13,15.93,11408.0,14232.55,25640.55,4,8,7.803270101547241,0.1
StochasticGreedy,Weighted,500,0.9,6,450,217,283,142,167,75,75,4,2,6,"11,23,45,48","55,63",38,3.34,34232.0,2861.56,37093.56,2,8,8.15976333618164,0.1
StochasticGreedy,Weighted,500,0.9,8,450,228,272,215,178,13,13,3,3,6,"12,22,27","11,55,62",11,14.46,9850.0,12910.43,22760.43,4,12,8.734107971191406,0.1
StochasticGreedy,Weighted,500,0.9,10,450,144,356,129,94,15,15,5,2,7,"11,18,40,62,64","23,68",31,3.88,27917.0,3392.37,31309.37,3,13,8.087388038635254,0.1
StochasticGreedy,Weighted,1000,0.9,2,900,518,482,334,418,184,184,7,5,12,"11,23,24,30,34,57,73","0,19,26,29,31",29,15.26,25689.0,13709.17,39398.17,3,5,8.017314672470093,0.1
StochasticGreedy,Weighted,1000,0.9,4,900,626,374,618,526,8,8,5,8,13,"21,23,32,48,55","0,11,16,19,33,34,57,71",17,26.86,15287.0,23882.96,39169.96,3,7,8.05318808555603,0.1
StochasticGreedy,Weighted,1000,0.9,6,900,654,346,431,554,223,223,5,6,11,"16,23,24,55,70","0,11,18,31,46,63",20,23.68,17617.0,21092.32,38709.32,3,9,8.35299825668335,0.1
StochasticGreedy,Weighted,1000,0.9,8,900,928,72,456,828,472,472,1,6,7,23,"11,17,28,48,52,57",10,21.82,9066.0,19244.54,28310.54,4,12,8.30553650856018,0.1
StochasticGreedy,Weighted,1000,0.9,10,900,702,298,573,602,129,129,4,8,12,"0,11,55,56","16,24,26,27,30,51,52,70",28,14.59,25261.0,12757.94,38018.94,3,13,8.468270301818848,0.1
StochasticGreedy,Weighted,1500,0.9,2,1350,1291,209,659,1141,632,632,3,9,12,"26,29,32","0,11,12,17,39,48,50,55,75",8,30.39,7073.0,27202.15,34275.15,4,6,7.8827643394470215,0.1
StochasticGreedy,Weighted,1500,0.9,4,1350,990,510,551,840,439,439,7,8,15,"6,11,33,45,49,55,76","0,7,26,31,47,52,68,74",34,15.54,30132.0,13659.27,43791.270000000004,3,7,7.934906244277954,0.1
StochasticGreedy,Weighted,1500,0.9,6,1350,1027,473,707,877,320,320,6,10,16,"0,2,16,58,60,69","11,15,19,25,28,30,35,42,57,64",20,24.43,17940.0,21214.96,39154.96,3,9,7.32191276550293,0.1
StochasticGreedy,Weighted,1500,0.9,8,1350,1089,411,612,939,477,477,6,9,15,"9,15,20,26,28,63","0,11,17,30,40,48,55,68,75",13,28.15,11337.0,25155.06,36492.06,4,12,8.382166147232056,0.1
StochasticGreedy,Weighted,1500,0.9,10,1350,1186,314,1038,1036,148,148,4,15,19,"4,48,58,72","0,2,11,15,16,17,25,28,40,43,54,62,66,70,75",10,35.03,8670.0,31100.8,39770.8,3,13,9.1959707736969,0.1
StochasticGreedy,Weighted,2000,0.9,2,1800,1757,243,533,1557,1224,1224,3,7,10,"27,43,58","0,4,11,25,31,49,51",11,27.82,9936.0,24630.31,34566.31,3,5,7.804401636123657,0.1
StochasticGreedy,Weighted,2000,0.9,4,1800,1662,338,423,1462,1239,1239,5,6,11,"19,49,54,59,67","0,11,22,25,31,50",9,27.2,7652.0,24253.14,31905.14,4,8,7.901642799377441,0.1
StochasticGreedy,Weighted,2000,0.9,6,1800,1392,608,753,1192,639,639,8,10,18,"7,12,35,41,43,45,60,67","0,6,11,15,21,25,27,55,58,71",14,30.04,12184.0,26551.19,38735.19,4,10,8.255723714828491,0.1
StochasticGreedy,Weighted,2000,0.9,8,1800,1694,306,770,1494,924,924,4,11,15,"3,11,23,40","0,8,17,20,27,28,31,34,67,68,76",28,20.41,25520.0,17871.22,43391.22,3,11,7.5352463722229,0.1
StochasticGreedy,Weighted,2000,0.9,10,1800,1905,95,533,1705,1372,1372,1,8,9,49,"11,14,17,29,30,59,64,68",6,21.14,5134.0,18670.82,23804.82,4,14,8.05911922454834,0.1
StochasticGreedy,Weighted,2500,0.9,2,2250,2367,133,502,2117,1865,1865,2,7,9,"8,26","0,11,36,44,45,57,60",4,26.3,3645.0,23377.76,27022.76,4,6,7.894218921661377,0.1
StochasticGreedy,Weighted,2500,0.9,4,2250,2368,132,928,2118,1440,1440,2,12,14,"14,48","0,4,5,13,16,19,27,28,41,49,55,70",8,26.75,7198.0,23652.23,30850.23,3,7,8.308871269226074,0.1
StochasticGreedy,Weighted,2500,0.9,6,2250,2318,182,1066,2068,1252,1252,2,15,17,"27,58","0,6,15,16,21,22,28,30,34,37,39,45,47,66,70",4,25.14,3549.0,22235.53,25784.53,3,9,7.698295831680298,0.1
StochasticGreedy,Weighted,2500,0.9,8,2250,2288,212,556,2038,1732,1732,3,8,11,"46,62,68","0,7,11,26,50,59,61,64",9,28.05,7884.0,24954.77,32838.770000000004,4,12,7.852492570877075,0.1
StochasticGreedy,Weighted,2500,0.9,10,2250,2165,335,1015,1915,1150,1150,5,13,18,"46,54,55,68,69","0,11,12,17,18,21,29,35,43,60,61,72,73",8,32.83,6966.0,29037.47,36003.47,3,13,8.739139318466187,0.1
